Iteration,Vivants,Morts
1195,476,9524
1196,476,9524
1197,476,9524
1198,483,9517
1199,483,9517
1200,483,9517
1201,467,9533
1202,467,9533
1203,467,9533
1204,476,9524
1205,476,9524
1206,476,9524
1207,464,9536
1208,464,9536
1209,464,9536
1210,457,9543
1211,457,9543
1212,457,9543
1213,439,9561
1214,439,9561
1215,439,9561
1216,452,9548
1217,452,9548
1218,452,9548
1219,427,9573
1220,427,9573
1221,427,9573
1222,427,9573
1223,427,9573
1224,427,9573
1225,421,9579
1226,421,9579
1227,421,9579
1228,426,9574
1229,426,9574
1230,426,9574
1231,424,9576
1232,424,9576
1233,424,9576
1234,428,9572
1235,428,9572
1236,428,9572
1237,413,9587
1238,413,9587
1239,413,9587
1240,414,9586
1241,414,9586
1242,414,9586
1243,407,9593
1244,407,9593
1245,407,9593
1246,408,9592
1247,408,9592
1248,408,9592
1249,397,9603
1250,397,9603
1251,397,9603
1252,417,9583
1253,417,9583
1254,417,9583
1255,415,9585
1256,415,9585
1257,415,9585
1258,418,9582
1259,418,9582
1260,418,9582
1261,421,9579
1262,421,9579
1263,421,9579
1264,439,9561
1265,439,9561
1266,439,9561
1267,441,9559
1268,441,9559
1269,441,9559
1270,452,9548
1271,452,9548
1272,452,9548
1273,433,9567
1274,433,9567
1275,433,9567
1276,456,9544
1277,456,9544
1278,456,9544
1279,468,9532
1280,468,9532
1281,473,9527
1282,473,9527
1283,473,9527
1284,485,9515
1285,485,9515
1286,485,9515
1287,512,9488
1288,512,9488
1289,512,9488
1290,532,9468
1291,532,9468
1292,532,9468
1293,547,9453
1294,547,9453
1295,547,9453
1296,523,9477
1297,523,9477
1298,523,9477
1299,510,9490
1300,510,9490
1301,510,9490
1302,487,9513
1303,487,9513
1304,487,9513
1305,470,9530
1306,470,9530
1307,470,9530
1308,485,9515
1309,485,9515
1310,485,9515
1311,476,9524
1312,476,9524
1313,476,9524
1314,488,9512
1315,488,9512
1316,488,9512
1317,496,9504
1318,496,9504
1319,496,9504
1320,487,9513
1321,487,9513
1322,487,9513
1323,496,9504
1324,496,9504
1325,496,9504
1326,506,9494
1327,506,9494
1328,506,9494
1329,507,9493
1330,507,9493
1331,507,9493
1332,536,9464
1333,536,9464
1334,536,9464
1335,510,9490
1336,510,9490
1337,510,9490
1338,500,9500
1339,500,9500
1340,500,9500
1341,499,9501
1342,499,9501
1343,499,9501
1344,502,9498
1345,502,9498
1346,502,9498
1347,490,9510
1348,490,9510
1349,490,9510
1350,493,9507
1351,493,9507
1352,493,9507
1353,475,9525
1354,475,9525
1355,475,9525
1356,461,9539
1357,461,9539
1358,461,9539
1359,474,9526
1360,474,9526
1361,474,9526
1362,481,9519
1363,481,9519
1364,481,9519
1365,484,9516
1366,484,9516
1367,484,9516
1368,474,9526
1369,474,9526
1370,474,9526
1371,484,9516
1372,484,9516
1373,484,9516
1374,487,9513
1375,487,9513
1376,487,9513
1377,488,9512
1378,488,9512
1379,488,9512
1380,461,9539
1381,461,9539
1382,461,9539
1383,494,9506
1384,494,9506
1385,494,9506
1386,474,9526
1387,474,9526
1388,474,9526
1389,500,9500
1390,500,9500
1391,500,9500
1392,499,9501
1393,499,9501
1394,499,9501
1395,511,9489
1396,511,9489
1397,511,9489
1398,495,9505
1399,495,9505
1400,495,9505
1401,498,9502
1402,498,9502
1403,498,9502
1404,501,9499
1405,501,9499
1406,501,9499
1407,477,9523
1408,477,9523
1409,477,9523
1410,487,9513
1411,487,9513
1412,487,9513
1413,483,9517
1414,483,9517
1415,483,9517
1416,483,9517
1417,483,9517
1418,483,9517
1419,510,9490
1420,510,9490
1421,510,9490
1422,492,9508
1423,492,9508
1424,492,9508
1425,493,9507
1426,493,9507
1427,493,9507
1428,493,9507
1429,493,9507
1430,493,9507
1431,482,9518
1432,482,9518
1433,482,9518
1434,499,9501
1435,499,9501
1436,499,9501
1437,510,9490
1438,510,9490
1439,510,9490
1440,547,9453
1441,547,9453
1442,547,9453
1443,527,9473
1444,527,9473
1445,527,9473
1446,554,9446
1447,554,9446
1448,554,9446
1449,535,9465
1450,535,9465
1451,535,9465
1452,547,9453
1453,547,9453
1454,547,9453
1455,532,9468
1456,532,9468
1457,532,9468
1458,525,9475
1459,525,9475
1460,525,9475
1461,520,9480
1462,520,9480
1463,528,9472
1464,528,9472
1465,528,9472
1466,525,9475
1467,525,9475
1468,525,9475
1469,505,9495
1470,505,9495
1471,505,9495
1472,513,9487
1473,513,9487
1474,513,9487
1475,509,9491
1476,509,9491
1477,509,9491
1478,527,9473
1479,527,9473
1480,527,9473
1481,481,9519
1482,481,9519
1483,481,9519
1484,495,9505
1485,495,9505
1486,495,9505
1487,476,9524
1488,476,9524
1489,476,9524
1490,485,9515
1491,485,9515
1492,485,9515
1493,491,9509
1494,491,9509
1495,491,9509
1496,512,9488
1497,512,9488
1498,512,9488
1499,530,9470
1500,530,9470
1501,530,9470
1502,512,9488
1503,512,9488
1504,512,9488
1505,551,9449
1506,551,9449
1507,551,9449
