Temps,Taille,Nombre de cellule
249.8,10000,9989
245.5,10000,9989
263.7,10000,9989
248.3,10000,9989
264.2,10000,9989
251.7,10000,9989
366.9,10000,9989
247.2,10000,9989
388.9,10000,9989
248.1,10000,9989
252.3,10000,9989
255.0,10000,9989
250.0,10000,9989
264.5,10000,9989
251.3,10000,9989
244.7,10000,9989
249.3,10000,9989
253.4,10000,9989
281.3,10000,9989
267.1,10000,9989
253.1,10000,9989
246.2,10000,9989
253.0,10000,9989
256.5,10000,9989
249.7,10000,9989
247.5,10000,9989
249.5,10000,9989
256.2,10000,9989
247.8,10000,68
253.9,10000,85
253.1,10000,143
251.7,10000,163
256.4,10000,223
256.1,10000,257
251.1,10000,330
250.7,10000,351
253.6,10000,411
268.6,10000,450
251.2,10000,532
260.6,10000,585
255.8,10000,685
252.7,10000,760
259.4,10000,868
271.3,10000,889
255.5,10000,949
252.5,10000,988
259.4,10000,1070
253.4,10000,1123
245.2,10000,1225
253.3,10000,1306
254.7,10000,1424
251.4,10000,1479
249.7,10000,1587
255.0,10000,1696
248.0,10000,1866
256.0,10000,2025
249.2,10000,2251
246.6,10000,2446
254.7,10000,2626
252.7,10000,2647
248.5,10000,2707
309.7,10000,2746
301.9,10000,2828
247.1,10000,2881
251.5,10000,2983
250.0,10000,3064
259.5,10000,3182
248.9,10000,3237
250.4,10000,3345
347.3,10000,3454
260.5,10000,3572
250.3,10000,3696
246.6,10000,3842
249.8,10000,3909
252.7,10000,3936
255.6,10000,3969
248.7,10000,4009
250.0,10000,4053
266.0,10000,4094
261.9,10000,4141
250.2,10000,4184
266.8,10000,4226
250.7,10000,4273
247.9,10000,4328
249.5,10000,4397
259.6,10000,4484
363.0,10000,4554
411.7,10000,4614
269.6,10000,4644
253.9,10000,4666
257.3,10000,4678
247.1,10000,4686
248.2,10000,4694
245.0,10000,4702
249.9,10000,4702
249.4,10000,4702
247.1,10000,4702
253.5,10000,4702
258.1,10000,4702
250.1,10000,4702
254.8,10000,4702
284.7,10000,4702
255.4,10000,4700
262.4,10000,4700
265.5,10000,4700
247.8,10000,4700
248.3,10000,4700
249.4,10000,4700
248.7,10000,4700
250.2,10000,4520
250.4,10000,4520
255.0,10000,4520
248.5,10000,4520
251.2,10000,4520
250.6,10000,4520
271.0,10000,4520
250.1,10000,4520
270.8,10000,4520
262.0,10000,4520
248.8,10000,4520
247.2,10000,4520
249.8,10000,4520
249.7,10000,4520
248.5,10000,4520
256.5,10000,4520
266.9,10000,3687
249.0,10000,3820
284.3,10000,3824
250.8,10000,3824
253.4,10000,3824
249.4,10000,3824
248.6,10000,3824
258.8,10000,3824
249.4,10000,3824
250.1,10000,3824
252.7,10000,3824
249.1,10000,3824
258.2,10000,3824
254.8,10000,3824
250.2,10000,3824
251.0,10000,3824
250.6,10000,3671
261.0,10000,3644
256.1,10000,3675
248.0,10000,3699
252.4,10000,3700
250.1,10000,3702
248.3,10000,3702
267.1,10000,3702
252.8,10000,3702
247.8,10000,3702
248.7,10000,3702
264.1,10000,3702
283.1,10000,3702
251.4,10000,3702
250.0,10000,3702
276.6,10000,3702
256.1,10000,3702
250.5,10000,3702
247.6,10000,3702
248.7,10000,3227
251.8,10000,2990
252.0,10000,3373
253.4,10000,3425
285.1,10000,3433
246.3,10000,3447
249.8,10000,3504
260.7,10000,3469
247.8,10000,3538
250.4,10000,3492
261.1,10000,3495
245.8,10000,3541
250.6,10000,3534
254.8,10000,3548
248.1,10000,3532
282.3,10000,3552
250.7,10000,3531
251.7,10000,3570
257.8,10000,3531
250.5,10000,3548
247.6,10000,3534
280.2,10000,3563
251.5,10000,3543
244.4,10000,3557
259.4,10000,2227
250.8,10000,2208
281.4,10000,2840
288.2,10000,1918
251.7,10000,2594
248.4,10000,1920
260.5,10000,2560
250.0,10000,1814
252.1,10000,2268
259.8,10000,2003
262.3,10000,2529
242.7,10000,2165
249.4,10000,2212
254.5,10000,2284
252.3,10000,2259
247.1,10000,2374
257.1,10000,2138
247.2,10000,2373
249.5,10000,2258
256.9,10000,2266
283.7,10000,2267
248.5,10000,2229
256.7,10000,2291
266.4,10000,2175
248.5,10000,2442
256.5,10000,2178
259.9,10000,2298
269.8,10000,2263
256.5,10000,2180
260.1,10000,2424
248.1,10000,2149
247.8,10000,2320
253.3,10000,2210
248.1,10000,2425
252.8,10000,2245
254.2,10000,2260
257.1,10000,2311
249.0,10000,2354
253.8,10000,2325
255.9,10000,2270
251.5,10000,2309
246.6,10000,2240
250.6,10000,2396
249.4,10000,2171
247.5,10000,2369
256.2,10000,2190
263.1,10000,2264
244.6,10000,2260
256.7,10000,2273
255.2,10000,2349
247.2,10000,2214
252.5,10000,2326
258.8,10000,2285
248.6,10000,2246
250.3,10000,2261
257.3,10000,2238
268.4,10000,2220
280.3,10000,2271
262.6,10000,2257
280.5,10000,2362
251.4,10000,2129
267.5,10000,2390
271.8,10000,2917
251.0,10000,2732
284.1,10000,2938
250.1,10000,2926
307.3,10000,3057
251.7,10000,2961
274.5,10000,3186
252.0,10000,3063
250.5,10000,3286
248.3,10000,3203
249.5,10000,3346
256.4,10000,3348
249.4,10000,3450
265.4,10000,3435
257.8,10000,3655
266.7,10000,3721
253.2,10000,3738
257.0,10000,3746
245.7,10000,3767
250.6,10000,3763
269.3,10000,3764
245.2,10000,3764
270.6,10000,3764
257.4,10000,3764
247.7,10000,3764
267.3,10000,3764
267.1,10000,3764
246.7,10000,3764
251.4,10000,3764
274.8,10000,3764
247.2,10000,3764
251.3,10000,3764
252.3,10000,3764
246.8,10000,3764
250.3,10000,3764
265.6,10000,3764
247.2,10000,3764
250.5,10000,3764
252.7,10000,3764
254.5,10000,3764
248.2,10000,3764
252.0,10000,3764
254.2,10000,3764
255.9,10000,3764
249.4,10000,4326
257.5,10000,4032
256.5,10000,4176
249.8,10000,4193
263.4,10000,4199
251.1,10000,4178
289.2,10000,4220
248.0,10000,5172
253.9,10000,3852
251.5,10000,4480
247.2,10000,4250
266.3,10000,4361
259.5,10000,4207
249.3,10000,4247
247.7,10000,4507
250.2,10000,3420
264.7,10000,3541
252.2,10000,3014
251.2,10000,2915
252.3,10000,2604
257.8,10000,2453
257.2,10000,2241
249.8,10000,2144
251.0,10000,2015
255.2,10000,1910
262.1,10000,1840
270.2,10000,1723
260.2,10000,1683
255.7,10000,1571
276.0,10000,1543
248.9,10000,1489
254.3,10000,1451
256.2,10000,1383
249.7,10000,1356
259.9,10000,1328
255.1,10000,1310
249.1,10000,1303
261.4,10000,1277
277.8,10000,1274
264.9,10000,1241
250.0,10000,1232
252.6,10000,1194
257.2,10000,1198
244.9,10000,1184
254.8,10000,1183
258.3,10000,1174
252.8,10000,1179
260.3,10000,1172
250.3,10000,1178
249.4,10000,1174
263.1,10000,1177
266.9,10000,1173
269.8,10000,1179
280.6,10000,1172
259.7,10000,1178
277.2,10000,1174
285.0,10000,1177
262.1,10000,1713
250.5,10000,1685
272.9,10000,1971
250.8,10000,2019
249.7,10000,2329
256.1,10000,2388
250.3,10000,2476
249.7,10000,2641
254.8,10000,2787
249.3,10000,3398
262.1,10000,3278
250.1,10000,3758
283.2,10000,3703
248.9,10000,3725
251.4,10000,3890
302.4,10000,4041
262.2,10000,3691
250.2,10000,3932
253.5,10000,3921
252.2,10000,3977
249.5,10000,3981
276.8,10000,3987
257.1,10000,4003
249.2,10000,4000
249.9,10000,4005
255.3,10000,4002
253.7,10000,4006
250.2,10000,4002
246.8,10000,4006
257.2,10000,4002
265.6,10000,4006
258.2,10000,4002
259.3,10000,4006
249.5,10000,4002
249.7,10000,4006
251.7,10000,4002
296.3,10000,4006
261.1,10000,4002
252.7,10000,4006
261.1,10000,4002
259.5,10000,4006
250.5,10000,4002
252.7,10000,4006
264.1,10000,4002
253.1,10000,4006
251.2,10000,4002
252.4,10000,4006
260.9,10000,4002
252.3,10000,4006
253.8,10000,4002
265.3,10000,4006
264.5,10000,4385
246.4,10000,4186
250.0,10000,4301
249.3,10000,4291
268.8,10000,4286
256.8,10000,4291
248.9,10000,4330
246.8,10000,5145
248.8,10000,3866
248.5,10000,4520
249.4,10000,4192
250.4,10000,4367
279.9,10000,4170
257.0,10000,4275
249.8,10000,4534
247.3,10000,3306
259.5,10000,3480
251.5,10000,2936
270.3,10000,2840
247.5,10000,2568
257.5,10000,2396
249.6,10000,2181
248.7,10000,1926
256.6,10000,1543
249.6,10000,1438
289.4,10000,1372
261.7,10000,1352
363.6,10000,1335
248.9,10000,1327
255.2,10000,1323
251.4,10000,1321
265.5,10000,1318
262.0,10000,1300
249.0,10000,1292
251.6,10000,1292
252.7,10000,1292
263.0,10000,1292
253.5,10000,1292
251.0,10000,1292
258.2,10000,1292
246.0,10000,1292
255.7,10000,1292
249.6,10000,1292
259.6,10000,1292
296.9,10000,1292
256.7,10000,1292
256.3,10000,1292
250.5,10000,1292
256.4,10000,1292
250.7,10000,1292
263.6,10000,1292
282.4,10000,1292
294.4,10000,1292
251.8,10000,1292
261.8,10000,1292
252.9,10000,1292
252.1,10000,1292
259.0,10000,1292
250.2,10000,1292
270.6,10000,1292
265.8,10000,1292
251.4,10000,1292
266.3,10000,1292
261.5,10000,1292
251.0,10000,1292
259.2,10000,1292
256.9,10000,1292
248.8,10000,1292
254.1,10000,1292
250.2,10000,1292
258.7,10000,1292
253.3,10000,1298
252.6,10000,1295
272.7,10000,1288
251.5,10000,1293
263.1,10000,1293
255.2,10000,1288
250.6,10000,1293
257.3,10000,1293
247.0,10000,1437
254.4,10000,1327
259.8,10000,1365
291.8,10000,1294
255.4,10000,1295
259.2,10000,1249
247.1,10000,1254
254.6,10000,1735
266.2,10000,1755
248.0,10000,2080
251.8,10000,2170
256.9,10000,2386
267.4,10000,2506
272.3,10000,2573
258.3,10000,2708
267.2,10000,2914
251.5,10000,2893
264.1,10000,3372
248.5,10000,3348
261.4,10000,3794
266.6,10000,3763
248.1,10000,3847
279.3,10000,3932
250.7,10000,3961
250.3,10000,4059
254.4,10000,4079
262.1,10000,4129
246.7,10000,4197
250.1,10000,4244
249.6,10000,4276
260.5,10000,4317
253.9,10000,4292
249.8,10000,4350
276.1,10000,4352
251.9,10000,4351
258.3,10000,4363
248.0,10000,4369
252.9,10000,4372
251.3,10000,4376
249.0,10000,4367
260.7,10000,4379
249.5,10000,4374
249.3,10000,4376
250.8,10000,4372
254.0,10000,4382
260.0,10000,4367
251.9,10000,4382
249.5,10000,4372
262.2,10000,4376
252.4,10000,4373
253.3,10000,4382
254.6,10000,4366
252.6,10000,4382
250.2,10000,4373
274.5,10000,4376
252.4,10000,4372
262.1,10000,4382
249.9,10000,4367
249.4,10000,4382
256.9,10000,4372
247.7,10000,4376
262.1,10000,4373
260.5,10000,4382
250.6,10000,4366
249.7,10000,4382
251.6,10000,4373
249.0,10000,4376
261.4,10000,4372
250.2,10000,4382
248.0,10000,4367
257.6,10000,4382
255.4,10000,4372
251.4,10000,4376
259.0,10000,4373
252.0,10000,4382
252.1,10000,4366
252.2,10000,4382
252.6,10000,4373
248.7,10000,4376
256.3,10000,4372
269.0,10000,4382
246.9,10000,4367
269.1,10000,4382
249.9,10000,4372
247.6,10000,4376
267.6,10000,4373
260.4,10000,4382
248.7,10000,4366
250.9,10000,4382
252.0,10000,4373
248.3,10000,4376
252.1,10000,4372
256.3,10000,4382
255.6,10000,4367
257.2,10000,4382
257.9,10000,4372
251.8,10000,4376
250.3,10000,4373
257.2,10000,4382
259.3,10000,4366
252.4,10000,4382
251.8,10000,4373
250.1,10000,4376
252.0,10000,4372
252.1,10000,4382
249.6,10000,4367
264.8,10000,4382
249.9,10000,4372
243.5,10000,0
250.9,10000,0
251.4,10000,0
252.8,10000,0
256.5,10000,0
254.1,10000,0
249.1,10000,0
252.9,10000,0
252.4,10000,0
257.9,10000,0
266.5,10000,0
263.3,10000,0
275.5,10000,0
284.1,10000,0
254.7,10000,0
272.3,10000,0
249.0,10000,0
247.5,10000,0
256.5,10000,0
312.7,10000,0
267.3,10000,0
252.4,10000,0
248.0,10000,0
257.0,10000,0
259.8,10000,0
260.8,10000,0
268.0,10000,0
258.4,10000,0
263.8,10000,0
247.9,10000,0
263.2,10000,0
254.8,10000,0
249.4,10000,0
257.5,10000,0
252.6,10000,0
251.7,10000,0
261.0,10000,0
255.8,10000,0
271.2,10000,0
259.0,10000,0
257.3,10000,0
251.9,10000,0
253.9,10000,0
254.3,10000,0
245.5,10000,0
260.3,10000,0
253.6,10000,0
252.9,10000,0
262.9,10000,0
253.1,10000,0
251.5,10000,0
264.1,10000,0
259.9,10000,0
251.4,10000,0
264.0,10000,0
248.2,10000,0
253.4,10000,0
262.5,10000,0
251.4,10000,0
272.3,10000,0
250.1,10000,0
253.8,10000,0
273.5,10000,0
251.7,10000,0
256.3,10000,0
254.0,10000,0
283.7,10000,0
265.5,10000,0
267.1,10000,0
261.8,10000,0
257.7,10000,0
279.1,10000,0
264.9,10000,0
276.5,10000,0
253.0,10000,0
286.7,10000,0
259.8,10000,0
252.3,10000,0
272.5,10000,0
257.7,10000,0
265.8,10000,0
260.8,10000,0
254.4,10000,0
277.2,10000,0
265.1,10000,0
258.0,10000,0
258.0,10000,0
286.5,10000,0
258.0,10000,0
254.4,10000,0
254.7,10000,0
271.9,10000,0
252.5,10000,0
256.2,10000,0
262.6,10000,0
249.6,10000,0
265.3,10000,0
462.4,10000,0
256.6,10000,0
250.5,10000,0
293.7,10000,0
251.0,10000,0
247.2,10000,0
285.3,10000,0
248.9,10000,0
269.7,10000,0
258.3,10000,0
286.1,10000,0
251.6,10000,0
254.2,10000,0
252.7,10000,0
249.5,10000,0
255.8,10000,0
262.2,10000,0
249.4,10000,0
253.8,10000,0
267.2,10000,0
252.4,10000,0
259.1,10000,0
267.4,10000,0
258.8,10000,0
257.1,10000,0
253.5,10000,0
247.2,10000,0
258.2,10000,0
267.7,10000,0
295.1,10000,0
250.6,10000,0
261.1,10000,0
270.4,10000,0
279.5,10000,0
249.6,10000,0
258.7,10000,0
253.7,10000,0
247.8,10000,0
275.4,10000,0
264.7,10000,0
249.3,10000,0
261.8,10000,0
251.6,10000,8
252.6,10000,8
249.8,10000,28
256.1,10000,20
256.4,10000,36
260.3,10000,48
257.6,10000,96
251.2,10000,76
249.6,10000,60
253.2,10000,88
265.2,10000,164
258.6,10000,180
251.0,10000,244
255.7,10000,308
251.2,10000,388
279.0,10000,360
246.4,10000,396
261.8,10000,436
261.6,10000,484
255.5,10000,488
251.4,10000,556
252.4,10000,636
249.5,10000,748
250.7,10000,728
266.0,10000,812
247.4,10000,892
256.3,10000,1036
252.3,10000,1080
247.8,10000,1260
261.8,10000,1444
248.9,10000,1604
246.9,10000,1544
255.8,10000,1596
288.2,10000,1636
250.7,10000,1684
253.0,10000,1688
251.4,10000,1756
247.6,10000,1836
256.0,10000,1948
249.9,10000,1928
255.8,10000,2012
249.8,10000,2092
262.5,10000,2236
249.8,10000,2280
250.2,10000,2460
265.2,10000,2676
249.0,10000,2900
250.9,10000,2840
255.1,10000,2956
263.7,10000,3008
252.0,10000,3040
259.8,10000,3080
247.8,10000,3140
252.1,10000,3196
256.1,10000,3244
246.6,10000,3292
252.0,10000,3372
266.2,10000,3492
247.2,10000,3588
246.9,10000,3636
262.6,10000,3748
254.0,10000,3828
253.4,10000,3820
249.0,10000,3844
252.6,10000,3852
250.4,10000,3860
291.1,10000,3868
251.5,10000,3876
251.4,10000,3884
252.7,10000,3892
256.9,10000,3900
256.4,10000,3908
251.8,10000,3916
252.0,10000,3924
261.0,10000,3924
250.6,10000,3924
255.9,10000,3924
254.2,10000,3924
253.2,10000,3924
257.7,10000,3924
251.0,10000,3924
250.4,10000,3924
247.9,10000,3924
251.0,10000,3924
287.5,10000,3924
229.1,10000,3924
251.4,10000,3924
250.5,10000,3924
252.2,10000,3924
276.7,10000,3924
280.7,10000,3924
248.1,10000,3924
250.6,10000,3924
289.9,10000,3924
249.8,10000,3924
272.3,10000,3924
258.9,10000,3924
252.6,10000,3924
253.3,10000,3924
251.1,10000,3924
256.4,10000,3924
270.1,10000,3924
252.5,10000,3924
282.2,10000,3924
250.9,10000,3924
247.9,10000,3924
258.8,10000,3924
251.4,10000,3924
249.0,10000,3924
248.6,10000,3924
261.7,10000,3924
250.8,10000,3924
247.9,10000,3924
250.4,10000,3924
250.8,10000,3924
261.3,10000,3924
294.6,10000,3924
260.9,10000,3924
251.4,10000,3924
251.8,10000,3924
266.7,10000,3924
252.3,10000,3924
251.3,10000,3924
252.4,10000,3924
246.5,10000,3924
255.6,10000,3924
249.5,10000,3924
259.5,10000,3924
249.1,10000,3924
250.8,10000,3924
264.0,10000,3924
260.8,10000,3924
251.8,10000,2132
258.0,10000,4004
250.0,10000,2016
257.6,10000,2872
246.4,10000,2900
289.6,10000,3328
257.7,10000,2984
251.4,10000,2928
250.7,10000,3300
266.4,10000,2792
251.9,10000,3160
263.9,10000,3232
250.3,10000,3120
281.1,10000,3068
253.7,10000,3080
250.4,10000,3112
248.0,10000,3104
267.7,10000,3176
252.6,10000,3268
275.3,10000,3188
256.0,10000,3348
251.7,10000,3368
261.6,10000,3420
252.0,10000,3388
280.7,10000,3384
247.6,10000,3316
251.3,10000,3252
251.9,10000,3360
247.4,10000,3380
255.1,10000,3308
276.1,10000,3512
261.8,10000,3272
253.6,10000,3392
256.9,10000,3532
254.9,10000,3260
249.2,10000,3332
254.5,10000,3336
251.7,10000,3264
257.0,10000,3492
256.8,10000,3404
248.5,10000,3320
262.2,10000,3544
253.7,10000,3352
248.1,10000,3428
263.7,10000,3380
252.6,10000,3392
255.4,10000,3420
252.8,10000,3580
252.0,10000,3408
258.0,10000,3440
253.3,10000,3532
270.1,10000,3436
249.0,10000,3644
252.2,10000,3544
265.0,10000,3528
246.6,10000,3604
256.0,10000,3576
266.7,10000,3428
254.6,10000,3596
260.7,10000,3628
252.4,10000,3640
249.4,10000,3664
250.4,10000,3580
271.2,10000,3508
275.2,10000,3688
249.9,10000,3704
262.1,10000,3532
247.8,10000,3708
251.3,10000,3720
254.9,10000,3552
247.8,10000,3596
306.6,10000,3524
272.5,10000,3728
252.2,10000,3704
277.4,10000,3636
280.8,10000,3604
253.9,10000,3696
251.6,10000,3720
250.2,10000,3668
259.6,10000,3572
252.2,10000,3704
258.9,10000,3664
254.8,10000,3612
251.8,10000,3772
251.0,10000,3680
285.5,10000,3840
258.8,10000,3724
258.1,10000,3692
249.4,10000,3704
260.7,10000,3720
267.9,10000,3780
248.7,10000,3748
266.6,10000,3800
251.1,10000,3728
253.4,10000,3836
250.8,10000,3772
266.1,10000,3920
252.5,10000,3856
254.1,10000,3948
265.6,10000,3900
260.6,10000,3928
253.6,10000,3912
264.7,10000,3940
262.9,10000,3948
257.3,10000,3912
251.0,10000,3944
249.1,10000,3940
258.7,10000,3940
250.5,10000,3952
249.9,10000,3920
293.7,10000,3940
252.4,10000,3972
250.8,10000,3928
260.8,10000,3928
298.4,10000,3988
268.5,10000,3956
252.6,10000,3936
252.6,10000,3960
256.6,10000,3948
257.7,10000,3940
249.7,10000,3968
271.9,10000,3960
269.7,10000,3956
250.0,10000,3980
253.7,10000,3928
254.5,10000,4632
265.8,10000,4400
254.0,10000,4496
253.6,10000,4618
249.9,10000,4686
248.1,10000,4638
251.7,10000,4650
264.8,10000,4674
252.0,10000,4714
250.0,10000,4738
248.9,10000,4722
246.7,10000,4718
274.3,10000,4706
252.8,10000,4706
264.7,10000,4702
268.6,10000,4714
249.9,10000,4698
248.9,10000,4710
252.5,10000,4706
250.2,10000,4706
267.0,10000,4702
275.9,10000,4714
247.8,10000,4698
249.4,10000,4710
257.1,10000,4706
258.5,10000,4706
247.6,10000,4702
265.5,10000,4714
263.7,10000,4698
246.2,10000,5206
252.1,10000,4830
250.3,10000,4926
248.5,10000,4942
250.4,10000,4926
252.0,10000,4874
247.9,10000,4888
249.3,10000,4932
260.4,10000,4916
286.4,10000,4928
261.3,10000,4896
254.4,10000,4972
263.2,10000,5000
266.8,10000,4848
265.9,10000,4796
260.9,10000,4936
249.9,10000,4924
250.7,10000,4972
248.3,10000,5000
250.2,10000,4884
250.5,10000,4924
267.2,10000,6046
253.1,10000,3688
261.5,10000,3754
246.7,10000,3646
248.6,10000,3786
259.1,10000,3498
247.4,10000,3370
255.4,10000,3374
249.1,10000,2966
255.7,10000,2898
249.4,10000,2834
268.0,10000,2794
249.8,10000,2866
252.6,10000,2742
256.1,10000,2746
247.6,10000,2654
277.3,10000,2642
252.4,10000,2546
247.1,10000,2530
260.2,10000,2518
256.5,10000,2334
248.3,10000,2214
257.2,10000,2214
264.1,10000,2206
247.8,10000,2126
253.9,10000,2094
261.5,10000,2102
261.0,10000,2070
250.0,10000,2106
249.7,10000,2038
253.5,10000,2054
258.3,10000,2070
248.2,10000,1998
247.9,10000,2026
252.1,10000,1894
256.5,10000,1886
265.7,10000,1834
248.0,10000,1794
248.3,10000,1834
254.7,10000,1750
247.7,10000,1794
249.6,10000,1654
261.3,10000,1598
257.4,10000,1538
249.7,10000,1582
255.1,10000,1546
268.5,10000,1542
252.7,10000,1494
304.7,10000,1482
253.8,10000,1482
270.7,10000,1514
256.5,10000,1498
249.6,10000,1466
253.4,10000,1462
246.2,10000,1454
257.0,10000,1446
251.1,10000,1470
264.1,10000,1438
257.2,10000,1462
248.5,10000,1462
255.0,10000,1446
260.1,10000,1454
261.3,10000,1470
253.4,10000,1438
249.1,10000,1462
262.3,10000,1462
248.9,10000,1446
270.5,10000,1454
253.8,10000,1470
244.6,10000,1438
253.9,10000,1462
247.6,10000,1462
249.0,10000,1446
252.2,10000,1454
252.9,10000,1470
278.7,10000,1438
248.8,10000,1462
257.3,10000,1462
255.0,10000,1446
248.5,10000,1454
254.2,10000,1470
249.1,10000,1438
252.0,10000,1462
247.2,10000,1462
259.2,10000,1446
250.1,10000,1454
249.3,10000,1470
272.8,10000,1438
247.3,10000,1462
251.3,10000,1462
248.8,10000,1446
253.2,10000,1454
257.6,10000,1470
248.8,10000,1438
250.4,10000,1462
246.1,10000,1462
258.8,10000,1446
250.7,10000,1454
249.4,10000,1470
260.1,10000,1438
249.5,10000,1462
257.6,10000,1462
327.8,10000,1446
248.2,10000,1454
254.8,10000,1470
250.7,10000,1438
248.0,10000,1462
253.3,10000,1462
252.0,10000,1446
249.6,10000,1454
248.1,10000,1470
264.4,10000,1438
253.5,10000,1462
247.6,10000,1462
249.9,10000,1446
247.6,10000,1454
252.8,10000,1470
248.2,10000,1438
256.3,10000,1462
249.7,10000,1462
248.9,10000,1446
269.4,10000,1454
246.2,10000,1470
256.6,10000,1438
254.1,10000,1462
248.1,10000,1462
250.6,10000,1446
245.5,10000,1454
251.6,10000,1470
246.4,10000,1438
367.3,10000,1462
252.7,10000,1930
258.1,10000,1880
256.7,10000,2368
245.8,10000,2556
255.4,10000,2796
250.3,10000,2888
249.1,10000,2988
278.3,10000,3092
248.0,10000,3568
266.5,10000,3572
251.3,10000,3708
249.0,10000,3908
285.7,10000,3948
248.9,10000,4204
247.7,10000,4072
254.3,10000,4004
246.8,10000,4196
247.7,10000,4232
247.5,10000,4524
249.3,10000,4400
280.5,10000,4356
257.1,10000,4412
247.0,10000,4364
248.5,10000,4428
249.8,10000,4644
251.9,10000,4520
246.6,10000,4656
248.5,10000,4504
246.0,10000,4620
247.6,10000,4412
258.7,10000,4656
249.3,10000,4508
248.1,10000,4520
246.3,10000,4600
248.1,10000,4792
259.5,10000,4696
247.0,10000,4764
252.7,10000,4728
256.4,10000,4712
254.2,10000,4716
249.4,10000,4780
260.6,10000,4748
246.8,10000,4616
248.3,10000,4832
247.4,10000,4820
247.5,10000,4780
247.4,10000,4748
276.4,10000,4864
244.0,10000,4752
245.5,10000,4884
245.8,10000,4876
250.8,10000,4824
248.5,10000,4868
249.9,10000,4864
252.2,10000,4828
256.5,10000,4864
244.6,10000,5012
249.4,10000,4924
246.1,10000,5016
252.4,10000,5036
246.7,10000,5028
248.6,10000,5020
246.5,10000,5028
249.5,10000,5020
249.0,10000,5028
249.7,10000,5020
263.7,10000,5028
263.5,10000,5020
260.6,10000,5028
286.4,10000,5020
256.3,10000,5028
262.6,10000,5020
260.3,10000,5028
265.2,10000,5020
262.2,10000,5028
251.9,10000,5020
286.7,10000,5028
267.1,10000,5020
263.2,10000,5028
256.3,10000,5020
252.7,10000,5028
247.3,10000,5020
251.8,10000,5028
250.3,10000,5020
252.8,10000,5028
248.3,10000,5020
247.3,10000,5028
250.1,10000,5020
249.4,10000,5028
251.4,10000,5020
245.8,10000,5064
253.2,10000,5068
268.7,10000,5056
264.7,10000,5052
262.0,10000,5048
250.7,10000,5060
265.1,10000,5048
254.9,10000,5052
252.9,10000,5056
260.5,10000,5052
264.7,10000,5048
253.1,10000,5060
263.2,10000,5048
265.6,10000,5052
252.1,10000,5056
281.8,10000,5052
261.6,10000,5048
250.0,10000,5060
263.1,10000,5048
263.6,10000,5052
256.1,10000,5056
249.9,10000,5052
264.9,10000,5048
250.4,10000,5060
298.5,10000,5048
265.7,10000,5052
276.8,10000,5056
256.7,10000,5052
251.3,10000,5046
272.3,10000,5049
261.8,10000,5046
256.5,10000,5049
253.1,10000,5046
249.4,10000,5049
266.9,10000,5046
250.6,10000,5049
263.4,10000,5046
264.8,10000,5049
264.8,10000,5046
258.9,10000,5049
253.0,10000,5046
261.4,10000,5049
251.8,10000,5046
263.7,10000,5049
248.7,10000,5046
249.3,10000,5049
250.1,10000,5046
299.0,10000,5049
261.4,10000,5046
264.9,10000,5049
261.0,10000,5046
254.2,10000,5049
262.4,10000,5046
253.6,10000,5049
264.7,10000,5046
261.2,10000,5049
267.6,10000,5046
250.9,10000,5049
276.0,10000,5046
264.8,10000,5049
276.4,10000,5046
283.8,10000,5049
264.1,10000,5049
260.5,10000,5065
249.0,10000,5049
254.8,10000,5057
263.0,10000,5057
264.0,10000,5057
249.8,10000,5049
264.1,10000,5065
261.4,10000,5049
253.5,10000,5057
261.7,10000,5057
262.5,10000,5057
278.8,10000,5049
262.4,10000,5065
262.3,10000,5049
273.3,10000,5057
266.2,10000,5057
267.2,10000,5061
263.1,10000,5073
248.0,10000,5077
255.5,10000,5089
265.6,10000,5089
261.0,10000,5093
260.7,10000,5089
250.2,10000,5093
260.9,10000,5089
259.5,10000,5093
264.7,10000,5089
265.5,10000,5093
276.0,10000,5089
264.0,10000,5093
261.5,10000,5089
259.7,10000,5093
264.4,10000,5089
267.2,10000,5093
252.0,10000,5089
264.6,10000,5093
273.5,10000,5089
263.4,10000,5093
265.3,10000,5089
249.5,10000,5157
250.7,10000,5129
264.3,10000,5133
263.8,10000,5109
255.7,10000,5113
279.9,10000,5109
263.5,10000,5129
248.6,10000,5117
248.1,10000,5113
251.3,10000,5109
250.4,10000,5129
262.4,10000,5173
248.1,10000,5121
249.6,10000,5141
260.3,10000,5145
261.1,10000,5125
249.0,10000,5121
261.8,10000,5109
261.8,10000,5149
250.6,10000,5133
250.1,10000,5701
248.8,10000,4612
246.8,10000,4852
258.5,10000,4788
245.4,10000,4864
248.1,10000,4724
246.3,10000,4608
250.7,10000,4516
323.4,10000,4604
250.6,10000,4384
257.8,10000,4336
247.3,10000,4308
244.6,10000,4236
246.7,10000,4080
255.9,10000,4040
247.2,10000,3924
246.5,10000,3960
252.3,10000,3914
249.1,10000,3804
255.3,10000,3882
246.8,10000,3592
245.3,10000,3544
253.4,10000,3684
248.9,10000,3752
250.5,10000,3540
248.4,10000,3616
268.4,10000,3476
246.1,10000,3496
373.8,10000,3480
248.5,10000,3484
255.1,10000,3454
249.0,10000,3498
255.7,10000,3322
247.1,10000,3298
253.7,10000,3178
248.3,10000,3186
255.4,10000,3114
248.4,10000,3134
249.3,10000,3090
268.5,10000,3006
249.1,10000,2966
252.7,10000,3010
